<DATE>	<TIME>	<OPEN>	<HIGH>	<LOW>	<CLOSE>	<TICKVOL>	<VOL>	<SPREAD>
2023.08.21	10:15:00	1.08831	1.08886	1.08825	1.08871	2108	0	0
2023.08.21	10:30:00	1.08870	1.08888	1.08850	1.08882	1300	0	0
2023.08.21	10:45:00	1.08883	1.08887	1.08840	1.08887	1312	0	0
2023.08.21	11:00:00	1.08886	1.08899	1.08852	1.08858	1154	0	0
2023.08.21	11:15:00	1.08857	1.08859	1.08821	1.08831	1178	0	0
2023.08.21	11:30:00	1.08829	1.08882	1.08827	1.08852	1035	0	0
2023.08.21	11:45:00	1.08852	1.08875	1.08827	1.08860	1095	0	0
2023.08.21	12:00:00	1.08860	1.08903	1.08857	1.08898	1078	0	0
2023.08.21	12:15:00	1.08897	1.08980	1.08888	1.08941	1454	0	0
2023.08.21	12:30:00	1.08940	1.08988	1.08929	1.08977	1134	0	0
2023.08.21	12:45:00	1.08977	1.09049	1.08972	1.09016	1573	0	0
2023.08.21	13:00:00	1.09014	1.09044	1.08969	1.09018	1300	0	0
2023.08.21	13:15:00	1.09018	1.09023	1.08934	1.08943	1126	0	0
2023.08.21	13:30:00	1.08943	1.08978	1.08919	1.08975	1004	0	0
2023.08.21	13:45:00	1.08975	1.08999	1.08960	1.08990	820	0	0
2023.08.21	14:00:00	1.08991	1.09071	1.08982	1.09062	952	0	0
2023.08.21	14:15:00	1.09061	1.09113	1.09057	1.09108	1009	0	0
2023.08.21	14:30:00	1.09108	1.09119	1.09066	1.09112	1083	0	0
2023.08.21	14:45:00	1.09113	1.09137	1.09039	1.09093	1270	0	0
2023.08.21	15:00:00	1.09092	1.09132	1.09044	1.09047	1408	0	0
2023.08.21	15:15:00	1.09046	1.09054	1.08986	1.08997	1322	0	0
2023.08.21	15:30:00	1.08997	1.09028	1.08938	1.09012	1711	0	0
2023.08.21	15:45:00	1.09012	1.09059	1.08975	1.08985	1708	0	0
2023.08.21	16:00:00	1.08985	1.09003	1.08885	1.08903	1892	0	0
2023.08.21	16:15:00	1.08904	1.08955	1.08864	1.08927	1638	0	0
2023.08.21	16:30:00	1.08927	1.08971	1.08825	1.08870	2920	0	0
2023.08.21	16:45:00	1.08870	1.08884	1.08804	1.08873	2667	0	0
2023.08.21	17:00:00	1.08875	1.08903	1.08820	1.08836	2088	0	0
2023.08.21	17:15:00	1.08835	1.08851	1.08781	1.08828	2359	0	0
2023.08.21	17:30:00	1.08828	1.08832	1.08754	1.08812	2141	0	0
2023.08.21	17:45:00	1.08812	1.08884	1.08788	1.08873	2016	0	0
2023.08.21	18:00:00	1.08873	1.08924	1.08829	1.08837	1447	0	0
2023.08.21	18:15:00	1.08837	1.08888	1.08819	1.08865	1191	0	0
2023.08.21	18:30:00	1.08865	1.08888	1.08845	1.08849	910	0	0
2023.08.21	18:45:00	1.08849	1.08881	1.08833	1.08879	825	0	0
2023.08.21	19:00:00	1.08879	1.08931	1.08876	1.08931	912	0	0
2023.08.21	19:15:00	1.08930	1.08978	1.08922	1.08978	796	0	0
2023.08.21	19:30:00	1.08977	1.09028	1.08969	1.09019	855	0	0
2023.08.21	19:45:00	1.09019	1.09044	1.09001	1.09017	593	0	0
2023.08.21	20:00:00	1.09017	1.09026	1.08965	1.08971	752	0	0
2023.08.21	20:15:00	1.08970	1.09035	1.08967	1.09018	564	0	0
2023.08.21	20:30:00	1.09018	1.09034	1.08997	1.09027	482	0	0
2023.08.21	20:45:00	1.09027	1.09030	1.08977	1.08992	529	0	0
2023.08.21	21:00:00	1.08993	1.09011	1.08984	1.09007	490	0	0
2023.08.21	21:15:00	1.09007	1.09031	1.08985	1.08994	360	0	0
2023.08.21	21:30:00	1.08995	1.09012	1.08977	1.08977	522	0	0
2023.08.21	21:45:00	1.08977	1.08999	1.08976	1.08985	580	0	0
2023.08.21	22:00:00	1.08984	1.09017	1.08959	1.08960	671	0	0
2023.08.21	22:15:00	1.08961	1.08988	1.08960	1.08979	415	0	0
2023.08.21	22:30:00	1.08979	1.08986	1.08957	1.08968	567	0	0
2023.08.21	22:45:00	1.08967	1.08975	1.08945	1.08962	487	0	0
2023.08.21	23:00:00	1.08962	1.08962	1.08930	1.08934	308	0	0
2023.08.21	23:15:00	1.08935	1.08946	1.08927	1.08928	158	0	1
2023.08.21	23:30:00	1.08928	1.08948	1.08928	1.08946	123	0	1
2023.08.21	23:45:00	1.08946	1.08956	1.08940	1.08949	156	0	0
2023.08.22	00:00:00	1.08949	1.08950	1.08864	1.08921	109	0	15
2023.08.22	00:15:00	1.08923	1.08936	1.08914	1.08918	129	0	50
2023.08.22	00:30:00	1.08918	1.08933	1.08905	1.08912	119	0	22
2023.08.22	00:45:00	1.08912	1.08944	1.08911	1.08942	150	0	25
2023.08.22	01:00:00	1.08941	1.08974	1.08940	1.08973	115	0	2
2023.08.22	01:15:00	1.08971	1.08976	1.08961	1.08962	128	0	2
2023.08.22	01:30:00	1.08962	1.08965	1.08949	1.08955	73	0	2
2023.08.22	01:45:00	1.08952	1.08962	1.08946	1.08961	55	0	2
2023.08.22	02:00:00	1.08961	1.08970	1.08956	1.08969	112	0	1
2023.08.22	02:15:00	1.08969	1.08995	1.08968	1.08992	82	0	0
2023.08.22	02:30:00	1.08991	1.09015	1.08988	1.09012	117	0	1
2023.08.22	02:45:00	1.09012	1.09015	1.08972	1.08973	140	0	1
2023.08.22	03:00:00	1.08973	1.08990	1.08930	1.08945	298	0	1
2023.08.22	03:15:00	1.08945	1.08970	1.08940	1.08951	177	0	0
2023.08.22	03:30:00	1.08951	1.08972	1.08936	1.08970	182	0	0
2023.08.22	03:45:00	1.08970	1.09003	1.08969	1.09003	169	0	0
2023.08.22	04:00:00	1.09004	1.09035	1.08979	1.08990	252	0	0
2023.08.22	04:15:00	1.08990	1.09075	1.08988	1.09072	368	0	1
2023.08.22	04:30:00	1.09072	1.09095	1.09045	1.09052	638	0	1
2023.08.22	04:45:00	1.09053	1.09067	1.09020	1.09062	356	0	0
2023.08.22	05:00:00	1.09063	1.09100	1.09063	1.09089	278	0	0
2023.08.22	05:15:00	1.09089	1.09128	1.09088	1.09108	273	0	0
2023.08.22	05:30:00	1.09108	1.09121	1.09081	1.09088	311	0	0
2023.08.22	05:45:00	1.09088	1.09097	1.09076	1.09077	214	0	0
2023.08.22	06:00:00	1.09076	1.09142	1.09058	1.09136	308	0	0
2023.08.22	06:15:00	1.09136	1.09150	1.09131	1.09143	281	0	0
2023.08.22	06:30:00	1.09144	1.09158	1.09136	1.09148	169	0	0
2023.08.22	06:45:00	1.09148	1.09155	1.09129	1.09150	293	0	0
2023.08.22	07:00:00	1.09151	1.09162	1.09144	1.09162	300	0	0
2023.08.22	07:15:00	1.09162	1.09170	1.09140	1.09140	112	0	0
2023.08.22	07:30:00	1.09139	1.09142	1.09112	1.09118	124	0	0
2023.08.22	07:45:00	1.09118	1.09119	1.09088	1.09089	270	0	0
2023.08.22	08:00:00	1.09090	1.09127	1.09084	1.09125	322	0	0
2023.08.22	08:15:00	1.09128	1.09140	1.09116	1.09130	232	0	0
2023.08.22	08:30:00	1.09130	1.09133	1.09083	1.09113	314	0	0
2023.08.22	08:45:00	1.09113	1.09119	1.09047	1.09052	499	0	0
2023.08.22	09:00:00	1.09051	1.09153	1.09051	1.09145	1026	0	0
2023.08.22	09:15:00	1.09145	1.09209	1.09120	1.09196	1423	0	0
2023.08.22	09:30:00	1.09196	1.09202	1.09152	1.09187	1244	0	0
2023.08.22	09:45:00	1.09188	1.09190	1.09137	1.09180	807	0	0
2023.08.22	10:00:00	1.09180	1.09225	1.09174	1.09208	1501	0	0
2023.08.22	10:15:00	1.09206	1.09263	1.09206	1.09256	1150	0	0
2023.08.22	10:30:00	1.09255	1.09302	1.09233	1.09294	1026	0	0
2023.08.22	10:45:00	1.09295	1.09305	1.09242	1.09257	872	0	0
2023.08.22	11:00:00	1.09257	1.09288	1.09182	1.09184	1239	0	0
2023.08.22	11:15:00	1.09184	1.09199	1.09158	1.09174	1113	0	0
2023.08.22	11:30:00	1.09174	1.09189	1.09142	1.09144	805	0	0
2023.08.22	11:45:00	1.09143	1.09144	1.09069	1.09100	861	0	0
2023.08.22	12:00:00	1.09100	1.09124	1.09077	1.09078	835	0	0
2023.08.22	12:15:00	1.09079	1.09081	1.08990	1.08995	1085	0	0
2023.08.22	12:30:00	1.08995	1.09052	1.08984	1.09044	1254	0	0
2023.08.22	12:45:00	1.09045	1.09077	1.09035	1.09067	1164	0	0
2023.08.22	13:00:00	1.09066	1.09103	1.09018	1.09019	752	0	0
2023.08.22	13:15:00	1.09019	1.09020	1.08871	1.08889	1343	0	0
2023.08.22	13:30:00	1.08890	1.08928	1.08873	1.08911	1024	0	0
2023.08.22	13:45:00	1.08911	1.08917	1.08856	1.08868	1052	0	0
2023.08.22	14:00:00	1.08867	1.08878	1.08832	1.08843	809	0	0
2023.08.22	14:15:00	1.08844	1.08874	1.08830	1.08836	976	0	0
2023.08.22	14:30:00	1.08836	1.08868	1.08806	1.08865	741	0	0
2023.08.22	14:45:00	1.08865	1.08907	1.08848	1.08849	908	0	0
2023.08.22	15:00:00	1.08849	1.08900	1.08839	1.08886	1222	0	0
2023.08.22	15:15:00	1.08886	1.08906	1.08836	1.08863	1269	0	0
2023.08.22	15:30:00	1.08864	1.08900	1.08752	1.08756	2045	0	0
2023.08.22	15:45:00	1.08757	1.08764	1.08646	1.08661	2334	0	0
2023.08.22	16:00:00	1.08661	1.08713	1.08600	1.08659	2508	0	0
2023.08.22	16:15:00	1.08659	1.08683	1.08567	1.08586	2340	0	0
2023.08.22	16:30:00	1.08586	1.08608	1.08515	1.08538	2917	0	0
2023.08.22	16:45:00	1.08538	1.08559	1.08409	1.08438	2535	0	0
2023.08.22	17:00:00	1.08438	1.08502	1.08425	1.08446	3039	0	0
2023.08.22	17:15:00	1.08445	1.08539	1.08414	1.08419	2556	0	0
2023.08.22	17:30:00	1.08418	1.08443	1.08329	1.08396	2149	0	0
2023.08.22	17:45:00	1.08396	1.08542	1.08379	1.08512	2734	0	0
2023.08.22	18:00:00	1.08511	1.08549	1.08445	1.08522	2025	0	0
2023.08.22	18:15:00	1.08523	1.08535	1.08479	1.08492	1259	0	0
2023.08.22	18:30:00	1.08491	1.08527	1.08486	1.08514	1011	0	0
2023.08.22	18:45:00	1.08515	1.08558	1.08446	1.08455	1007	0	0
2023.08.22	19:00:00	1.08455	1.08512	1.08449	1.08475	791	0	0
2023.08.22	19:15:00	1.08475	1.08486	1.08464	1.08480	639	0	0
2023.08.22	19:30:00	1.08480	1.08495	1.08461	1.08486	434	0	0
2023.08.22	19:45:00	1.08486	1.08500	1.08476	1.08494	523	0	0
2023.08.22	20:00:00	1.08494	1.08519	1.08478	1.08492	730	0	0
2023.08.22	20:15:00	1.08492	1.08541	1.08476	1.08539	648	0	0
2023.08.22	20:30:00	1.08539	1.08551	1.08525	1.08539	563	0	0
2023.08.22	20:45:00	1.08538	1.08548	1.08505	1.08527	457	0	0
2023.08.22	21:00:00	1.08527	1.08548	1.08505	1.08548	490	0	0
2023.08.22	21:15:00	1.08548	1.08550	1.08516	1.08537	409	0	0
2023.08.22	21:30:00	1.08538	1.08554	1.08528	1.08541	333	0	0
2023.08.22	21:45:00	1.08540	1.08552	1.08521	1.08524	471	0	0
2023.08.22	22:00:00	1.08524	1.08525	1.08494	1.08506	645	0	0
2023.08.22	22:15:00	1.08506	1.08517	1.08464	1.08464	478	0	0
2023.08.22	22:30:00	1.08464	1.08471	1.08435	1.08451	386	0	0
2023.08.22	22:45:00	1.08451	1.08471	1.08441	1.08459	342	0	0
2023.08.22	23:00:00	1.08459	1.08466	1.08453	1.08466	215	0	0
2023.08.22	23:15:00	1.08466	1.08473	1.08459	1.08469	233	0	1
2023.08.22	23:30:00	1.08469	1.08489	1.08468	1.08483	138	0	1
2023.08.22	23:45:00	1.08483	1.08489	1.08450	1.08452	162	0	1
2023.08.23	00:00:00	1.08448	1.08451	1.08398	1.08410	82	0	8
2023.08.23	00:15:00	1.08399	1.08450	1.08399	1.08434	66	0	27
2023.08.23	00:30:00	1.08435	1.08447	1.08429	1.08444	47	0	24
2023.08.23	00:45:00	1.08444	1.08450	1.08437	1.08437	53	0	7
2023.08.23	01:00:00	1.08437	1.08460	1.08434	1.08454	122	0	1
2023.08.23	01:15:00	1.08454	1.08468	1.08453	1.08464	95	0	2
2023.08.23	01:30:00	1.08464	1.08476	1.08461	1.08464	108	0	2
2023.08.23	01:45:00	1.08465	1.08471	1.08456	1.08456	86	0	2
2023.08.23	02:00:00	1.08456	1.08469	1.08453	1.08465	95	0	1
2023.08.23	02:15:00	1.08465	1.08473	1.08458	1.08470	56	0	1
2023.08.23	02:30:00	1.08473	1.08474	1.08465	1.08474	70	0	2
2023.08.23	02:45:00	1.08475	1.08479	1.08460	1.08461	93	0	1
2023.08.23	03:00:00	1.08461	1.08523	1.08455	1.08509	283	0	1
2023.08.23	03:15:00	1.08509	1.08534	1.08499	1.08527	191	0	0
2023.08.23	03:30:00	1.08527	1.08534	1.08474	1.08484	228	0	0
2023.08.23	03:45:00	1.08484	1.08493	1.08465	1.08470	313	0	1
2023.08.23	04:00:00	1.08470	1.08505	1.08446	1.08497	435	0	0
2023.08.23	04:15:00	1.08501	1.08546	1.08498	1.08535	475	0	0
2023.08.23	04:30:00	1.08536	1.08559	1.08501	1.08551	725	0	1
2023.08.23	04:45:00	1.08550	1.08556	1.08526	1.08548	614	0	1
2023.08.23	05:00:00	1.08549	1.08575	1.08540	1.08551	403	0	0
2023.08.23	05:15:00	1.08551	1.08555	1.08520	1.08529	229	0	0
2023.08.23	05:30:00	1.08529	1.08568	1.08529	1.08544	379	0	0
2023.08.23	05:45:00	1.08544	1.08550	1.08532	1.08544	231	0	0
2023.08.23	06:00:00	1.08543	1.08550	1.08516	1.08522	361	0	0
2023.08.23	06:15:00	1.08522	1.08535	1.08519	1.08527	220	0	0
2023.08.23	06:30:00	1.08527	1.08591	1.08526	1.08573	474	0	0
2023.08.23	06:45:00	1.08573	1.08582	1.08559	1.08574	137	0	0
2023.08.23	07:00:00	1.08573	1.08581	1.08558	1.08570	133	0	0
2023.08.23	07:15:00	1.08570	1.08576	1.08551	1.08561	130	0	0
2023.08.23	07:30:00	1.08559	1.08582	1.08550	1.08576	143	0	0
2023.08.23	07:45:00	1.08578	1.08607	1.08571	1.08607	171	0	0
2023.08.23	08:00:00	1.08607	1.08621	1.08594	1.08619	270	0	0
2023.08.23	08:15:00	1.08617	1.08626	1.08599	1.08617	424	0	0
2023.08.23	08:30:00	1.08618	1.08627	1.08593	1.08612	299	0	0
2023.08.23	08:45:00	1.08612	1.08634	1.08586	1.08625	459	0	0
2023.08.23	09:00:00	1.08624	1.08632	1.08548	1.08561	1084	0	0
2023.08.23	09:15:00	1.08561	1.08563	1.08527	1.08550	708	0	0
2023.08.23	09:30:00	1.08548	1.08602	1.08522	1.08590	766	0	0
2023.08.23	09:45:00	1.08590	1.08647	1.08581	1.08615	905	0	0
2023.08.23	10:00:00	1.08614	1.08629	1.08582	1.08602	1358	0	0
2023.08.23	10:15:00	1.08603	1.08715	1.08599	1.08670	1552	0	0
2023.08.23	10:30:00	1.08557	1.08586	1.08115	1.08223	5987	0	0
2023.08.23	10:45:00	1.08223	1.08307	1.08176	1.08182	2568	0	0
2023.08.23	11:00:00	1.08181	1.08290	1.08176	1.08280	2475	0	0
2023.08.23	11:15:00	1.08280	1.08304	1.08231	1.08276	1561	0	0
2023.08.23	11:30:00	1.08273	1.08273	1.08152	1.08243	2933	0	0
2023.08.23	11:45:00	1.08244	1.08253	1.08179	1.08192	1414	0	0
2023.08.23	12:00:00	1.08193	1.08204	1.08134	1.08146	1194	0	0
2023.08.23	12:15:00	1.08146	1.08184	1.08103	1.08177	882	0	0
2023.08.23	12:30:00	1.08177	1.08205	1.08137	1.08146	681	0	0
2023.08.23	12:45:00	1.08143	1.08157	1.08084	1.08099	835	0	0
2023.08.23	13:00:00	1.08099	1.08121	1.08062	1.08096	870	0	0
2023.08.23	13:15:00	1.08096	1.08122	1.08081	1.08081	565	0	0
2023.08.23	13:30:00	1.08081	1.08120	1.08054	1.08095	785	0	0
2023.08.23	13:45:00	1.08093	1.08100	1.08064	1.08077	532	0	0
2023.08.23	14:00:00	1.08074	1.08092	1.08040	1.08062	840	0	0
2023.08.23	14:15:00	1.08062	1.08120	1.08056	1.08102	505	0	0
2023.08.23	14:30:00	1.08102	1.08182	1.08102	1.08159	845	0	0
2023.08.23	14:45:00	1.08156	1.08170	1.08090	1.08113	683	0	0
2023.08.23	15:00:00	1.08112	1.08129	1.08047	1.08099	910	0	0
2023.08.23	15:15:00	1.08101	1.08103	1.08043	1.08060	1115	0	0
2023.08.23	15:30:00	1.08060	1.08100	1.08032	1.08087	1552	0	0
2023.08.23	15:45:00	1.08090	1.08108	1.08026	1.08043	1115	0	0
2023.08.23	16:00:00	1.08043	1.08175	1.08035	1.08170	1967	0	0
2023.08.23	16:15:00	1.08171	1.08296	1.08149	1.08281	1905	0	0
2023.08.23	16:30:00	1.08283	1.08355	1.08254	1.08277	2114	0	0
2023.08.23	16:45:00	1.08302	1.08448	1.08302	1.08376	5242	0	0
2023.08.23	17:00:00	1.08378	1.08449	1.08349	1.08430	3295	0	0
2023.08.23	17:15:00	1.08429	1.08540	1.08414	1.08499	2041	0	0
2023.08.23	17:30:00	1.08500	1.08510	1.08412	1.08489	1810	0	0
2023.08.23	17:45:00	1.08489	1.08534	1.08425	1.08456	1491	0	0
2023.08.23	18:00:00	1.08456	1.08535	1.08447	1.08528	1085	0	0
2023.08.23	18:15:00	1.08526	1.08533	1.08483	1.08528	798	0	0
2023.08.23	18:30:00	1.08528	1.08627	1.08509	1.08549	919	0	0
2023.08.23	18:45:00	1.08549	1.08629	1.08549	1.08615	654	0	0
2023.08.23	19:00:00	1.08614	1.08645	1.08562	1.08606	721	0	0
2023.08.23	19:15:00	1.08606	1.08683	1.08605	1.08677	625	0	0
2023.08.23	19:30:00	1.08677	1.08678	1.08636	1.08636	324	0	0
2023.08.23	19:45:00	1.08638	1.08663	1.08615	1.08630	477	0	0
2023.08.23	20:00:00	1.08630	1.08651	1.08603	1.08606	467	0	0
2023.08.23	20:15:00	1.08605	1.08701	1.08599	1.08661	636	0	0
2023.08.23	20:30:00	1.08664	1.08696	1.08658	1.08669	478	0	0
2023.08.23	20:45:00	1.08669	1.08678	1.08642	1.08647	388	0	0
2023.08.23	21:00:00	1.08646	1.08649	1.08616	1.08616	492	0	0
2023.08.23	21:15:00	1.08614	1.08614	1.08575	1.08594	508	0	0
2023.08.23	21:30:00	1.08594	1.08599	1.08565	1.08570	653	0	0
2023.08.23	21:45:00	1.08569	1.08625	1.08559	1.08587	678	0	0
2023.08.23	22:00:00	1.08587	1.08639	1.08585	1.08612	446	0	0
2023.08.23	22:15:00	1.08612	1.08660	1.08602	1.08659	276	0	0
2023.08.23	22:30:00	1.08659	1.08666	1.08633	1.08664	235	0	0
2023.08.23	22:45:00	1.08664	1.08666	1.08629	1.08640	447	0	0
2023.08.23	23:00:00	1.08640	1.08640	1.08618	1.08619	133	0	0
2023.08.23	23:15:00	1.08618	1.08655	1.08608	1.08617	382	0	1
2023.08.23	23:30:00	1.08617	1.08633	1.08614	1.08625	260	0	2
2023.08.23	23:45:00	1.08626	1.08642	1.08614	1.08627	386	0	2
2023.08.24	00:00:00	1.08631	1.08647	1.08610	1.08645	47	0	20
2023.08.24	00:15:00	1.08621	1.08647	1.08621	1.08640	51	0	26
2023.08.24	00:30:00	1.08640	1.08642	1.08625	1.08627	84	0	35
2023.08.24	00:45:00	1.08627	1.08630	1.08589	1.08608	1008	0	27
2023.08.24	01:00:00	1.08607	1.08672	1.08607	1.08668	260	0	2
2023.08.24	01:15:00	1.08668	1.08673	1.08648	1.08651	160	0	2
2023.08.24	01:30:00	1.08651	1.08651	1.08632	1.08644	75	0	2
2023.08.24	01:45:00	1.08646	1.08646	1.08635	1.08640	84	0	10
2023.08.24	02:00:00	1.08640	1.08644	1.08627	1.08634	97	0	1
2023.08.24	02:15:00	1.08633	1.08642	1.08622	1.08625	108	0	1
2023.08.24	02:30:00	1.08625	1.08654	1.08624	1.08642	161	0	1
2023.08.24	02:45:00	1.08642	1.08657	1.08605	1.08652	336	0	2
2023.08.24	03:00:00	1.08652	1.08690	1.08632	1.08684	437	0	1
2023.08.24	03:15:00	1.08684	1.08750	1.08670	1.08714	584	0	1
2023.08.24	03:30:00	1.08714	1.08720	1.08687	1.08691	203	0	0
2023.08.24	03:45:00	1.08691	1.08731	1.08662	1.08697	574	0	0
2023.08.24	04:00:00	1.08697	1.08701	1.08640	1.08645	354	0	0
2023.08.24	04:15:00	1.08646	1.08654	1.08595	1.08611	360	0	0
2023.08.24	04:30:00	1.08611	1.08636	1.08585	1.08605	428	0	0
2023.08.24	04:45:00	1.08605	1.08620	1.08586	1.08607	244	0	0
2023.08.24	05:00:00	1.08607	1.08638	1.08606	1.08615	309	0	0
2023.08.24	05:15:00	1.08615	1.08633	1.08585	1.08588	173	0	0
2023.08.24	05:30:00	1.08589	1.08650	1.08589	1.08629	245	0	0
2023.08.24	05:45:00	1.08629	1.08673	1.08629	1.08650	275	0	0
2023.08.24	06:00:00	1.08650	1.08670	1.08630	1.08663	204	0	0
2023.08.24	06:15:00	1.08661	1.08710	1.08659	1.08707	308	0	0
2023.08.24	06:30:00	1.08707	1.08708	1.08659	1.08661	227	0	0
2023.08.24	06:45:00	1.08663	1.08667	1.08646	1.08658	174	0	0
2023.08.24	07:00:00	1.08658	1.08691	1.08639	1.08677	140	0	0
2023.08.24	07:15:00	1.08677	1.08696	1.08668	1.08691	118	0	0
2023.08.24	07:30:00	1.08691	1.08692	1.08648	1.08656	221	0	0
2023.08.24	07:45:00	1.08656	1.08700	1.08651	1.08695	334	0	0
2023.08.24	08:00:00	1.08694	1.08735	1.08694	1.08731	331	0	0
2023.08.24	08:15:00	1.08731	1.08755	1.08723	1.08738	256	0	0
2023.08.24	08:30:00	1.08738	1.08767	1.08724	1.08730	298	0	0
2023.08.24	08:45:00	1.08728	1.08734	1.08689	1.08709	320	0	0
2023.08.24	09:00:00	1.08709	1.08736	1.08678	1.08679	722	0	0
2023.08.24	09:15:00	1.08680	1.08690	1.08609	1.08611	981	0	0
2023.08.24	09:30:00	1.08609	1.08627	1.08563	1.08573	733	0	0
2023.08.24	09:45:00	1.08573	1.08616	1.08565	1.08569	661	0	0
2023.08.24	10:00:00	1.08569	1.08606	1.08538	1.08549	1428	0	0
2023.08.24	10:15:00	1.08549	1.08595	1.08531	1.08571	905	0	0
2023.08.24	10:30:00	1.08570	1.08582	1.08522	1.08547	769	0	0
2023.08.24	10:45:00	1.08547	1.08580	1.08541	1.08563	724	0	0
2023.08.24	11:00:00	1.08562	1.08628	1.08553	1.08584	744	0	0
2023.08.24	11:15:00	1.08583	1.08642	1.08560	1.08631	797	0	0
2023.08.24	11:30:00	1.08631	1.08642	1.08583	1.08598	721	0	0
2023.08.24	11:45:00	1.08598	1.08626	1.08570	1.08621	610	0	0
2023.08.24	12:00:00	1.08621	1.08636	1.08559	1.08592	686	0	0
2023.08.24	12:15:00	1.08592	1.08599	1.08558	1.08571	577	0	0
2023.08.24	12:30:00	1.08571	1.08576	1.08466	1.08481	1019	0	0
2023.08.24	12:45:00	1.08481	1.08522	1.08471	1.08484	772	0	0
2023.08.24	13:00:00	1.08485	1.08559	1.08467	1.08533	795	0	0
2023.08.24	13:15:00	1.08534	1.08555	1.08518	1.08539	380	0	0
2023.08.24	13:30:00	1.08539	1.08551	1.08515	1.08535	518	0	0
2023.08.24	13:45:00	1.08534	1.08565	1.08532	1.08547	727	0	0
2023.08.24	14:00:00	1.08548	1.08559	1.08502	1.08558	569	0	0
2023.08.24	14:15:00	1.08558	1.08586	1.08521	1.08539	631	0	0
2023.08.24	14:30:00	1.08539	1.08551	1.08499	1.08499	432	0	0
2023.08.24	14:45:00	1.08499	1.08509	1.08418	1.08423	595	0	0
2023.08.24	15:00:00	1.08423	1.08428	1.08369	1.08380	942	0	0
2023.08.24	15:15:00	1.08380	1.08439	1.08362	1.08430	962	0	0
2023.08.24	15:30:00	1.08413	1.08416	1.08174	1.08182	2760	0	0
2023.08.24	15:45:00	1.08182	1.08245	1.08142	1.08209	1947	0	0
2023.08.24	16:00:00	1.08210	1.08283	1.08210	1.08283	1817	0	0
2023.08.24	16:15:00	1.08280	1.08329	1.08233	1.08289	1470	0	0
2023.08.24	16:30:00	1.08289	1.08375	1.08204	1.08349	2192	0	0
2023.08.24	16:45:00	1.08349	1.08442	1.08343	1.08421	1840	0	0
2023.08.24	17:00:00	1.08421	1.08445	1.08360	1.08422	1713	0	0
2023.08.24	17:15:00	1.08428	1.08488	1.08369	1.08392	1954	0	0
2023.08.24	17:30:00	1.08391	1.08477	1.08347	1.08463	2019	0	0
2023.08.24	17:45:00	1.08463	1.08479	1.08383	1.08395	1761	0	0
2023.08.24	18:00:00	1.08394	1.08407	1.08333	1.08354	1377	0	0
2023.08.24	18:15:00	1.08357	1.08368	1.08291	1.08307	768	0	0
2023.08.24	18:30:00	1.08308	1.08323	1.08253	1.08254	864	0	0
2023.08.24	18:45:00	1.08254	1.08282	1.08223	1.08255	1024	0	0
2023.08.24	19:00:00	1.08254	1.08263	1.08222	1.08238	684	0	0
2023.08.24	19:15:00	1.08238	1.08278	1.08238	1.08258	443	0	0
2023.08.24	19:30:00	1.08258	1.08262	1.08208	1.08247	543	0	0
2023.08.24	19:45:00	1.08247	1.08252	1.08180	1.08213	408	0	0
2023.08.24	20:00:00	1.08213	1.08240	1.08198	1.08223	465	0	0
2023.08.24	20:15:00	1.08222	1.08238	1.08203	1.08205	472	0	0
2023.08.24	20:30:00	1.08204	1.08228	1.08162	1.08162	504	0	0
2023.08.24	20:45:00	1.08163	1.08177	1.08138	1.08160	392	0	0
2023.08.24	21:00:00	1.08160	1.08201	1.08160	1.08193	352	0	0
2023.08.24	21:15:00	1.08193	1.08194	1.08114	1.08127	690	0	0
2023.08.24	21:30:00	1.08127	1.08157	1.08112	1.08114	302	0	0
2023.08.24	21:45:00	1.08114	1.08150	1.08088	1.08092	495	0	0
2023.08.24	22:00:00	1.08092	1.08097	1.08072	1.08082	474	0	0
2023.08.24	22:15:00	1.08081	1.08123	1.08080	1.08108	527	0	0
2023.08.24	22:30:00	1.08108	1.08121	1.08057	1.08060	455	0	0
2023.08.24	22:45:00	1.08061	1.08082	1.08059	1.08060	298	0	0
2023.08.24	23:00:00	1.08058	1.08086	1.08050	1.08074	173	0	0
2023.08.24	23:15:00	1.08073	1.08095	1.08068	1.08078	131	0	1
2023.08.24	23:30:00	1.08078	1.08088	1.08063	1.08076	109	0	2
2023.08.24	23:45:00	1.08076	1.08113	1.08075	1.08096	260	0	2
2023.08.25	00:00:00	1.08086	1.08097	1.08054	1.08093	58	0	8
2023.08.25	00:15:00	1.08093	1.08117	1.08092	1.08105	72	0	24
2023.08.25	00:30:00	1.08105	1.08119	1.08102	1.08118	53	0	22
2023.08.25	00:45:00	1.08118	1.08150	1.08115	1.08117	273	0	17
2023.08.25	01:00:00	1.08114	1.08118	1.08094	1.08100	202	0	2
2023.08.25	01:15:00	1.08100	1.08109	1.08093	1.08100	126	0	2
2023.08.25	01:30:00	1.08100	1.08105	1.08084	1.08084	128	0	2
2023.08.25	01:45:00	1.08084	1.08095	1.08061	1.08067	115	0	2
2023.08.25	02:00:00	1.08066	1.08071	1.07923	1.07970	511	0	1
2023.08.25	02:15:00	1.07970	1.08016	1.07970	1.08007	176	0	0
2023.08.25	02:30:00	1.08008	1.08015	1.07958	1.07976	234	0	1
